"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Gemproject recomendado La ciencia de Datos es imprescindible para todo el desarrollo presente y futuro. Actual<U+00ED>zate. https://t.co/zuh5wHbEmk",FALSE,0,NA,2019-07-01 01:35:11,FALSE,NA,"1145506102412554241",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","gemactive",0,FALSE,FALSE,NA,NA
"@lopezdoriga Yo tengo otros datos Joaqu<U+00ED>n, eso se puede recoger con pala y una bolsa negra de basura, no tiene cien<U+2026> https://t.co/tELYzZsfK9",FALSE,0,"lopezdoriga",2019-07-01 01:29:52,TRUE,"1145474596067565568","1145504763062022144","236636515","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dvlfer",0,FALSE,FALSE,NA,NA
"RT @UNAM_MX: La UNAM ahora cuenta con una licenciatura en Ciencia de Datos, campo de investigaci<U+00F3>n relativamente nuevo que cada vez adquier<U+2026>",FALSE,0,NA,2019-07-01 01:26:39,FALSE,NA,"1145503953297108992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alehdzm101",119,TRUE,FALSE,NA,NA
"Gemproject recomendado La ciencia de Datos es imprescindible para todo el desarrollo presente y futuro. Actual<U+00ED>zate. https://t.co/FJgF1VtKun",FALSE,0,NA,2019-07-01 01:25:07,FALSE,NA,"1145503566121066497",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","barco3129",0,FALSE,FALSE,NA,NA
"@Necho77 Debe serlo. La ciencia de datos est<U+00E1> revolucionando muchos campos profesionales; tal vez no lo veamos, per<U+2026> https://t.co/VZ4SldBxe3",FALSE,0,"Necho77",2019-07-01 01:13:56,TRUE,"1145420107188965378","1145500753181626369","77009720","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","susy_sm_",0,FALSE,FALSE,NA,NA
"Gemproject recomendado La ciencia de Datos es imprescindible para todo el desarrollo presente y futuro. Actual<U+00ED>zate. https://t.co/DLGpSZaQmO",FALSE,0,NA,2019-07-01 01:00:31,FALSE,NA,"1145497375366139906",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","Musicfulness",0,FALSE,FALSE,NA,NA
"RT @UNAM_MX: La UNAM ahora cuenta con una licenciatura en Ciencia de Datos, campo de investigaci<U+00F3>n relativamente nuevo que cada vez adquier<U+2026>",FALSE,0,NA,2019-07-01 00:50:19,FALSE,NA,"1145494807948812288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","apazineagobmx1",119,TRUE,FALSE,NA,NA
"RT @Oscar_Teix: Historiadores que rechazan que la historia sea una ciencia (social; con problemas, hip<U+00F3>tesis, datos, etc.) al ser tal idea<U+2026>",FALSE,0,NA,2019-07-01 00:44:33,FALSE,NA,"1145493357805756416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","e_cycni",1,TRUE,FALSE,NA,NA
"Gemproject recomendado La ciencia de Datos es imprescindible para todo el desarrollo presente y futuro. Actual<U+00ED>zate. https://t.co/QY97eEEFrG",FALSE,0,NA,2019-07-01 00:40:14,FALSE,NA,"1145492270726205447",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","Neurs_Spain",0,FALSE,FALSE,NA,NA
"Historiadores que rechazan que la historia sea una ciencia (social; con problemas, hip<U+00F3>tesis, datos, etc.) al ser t<U+2026> https://t.co/WFgAkZ5zDH",FALSE,2,NA,2019-07-01 00:25:06,TRUE,NA,"1145488464290471940",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oscar_Teix",1,FALSE,FALSE,NA,NA
"RT @RFinlandes: El prejuicio es un subproducto de la raz<U+00F3>n, que tiende a generalizar. La raz<U+00F3>n tiene ansia de generalidad, dec<U+00ED>a Kant. La c<U+2026>",FALSE,0,NA,2019-07-01 00:20:33,FALSE,NA,"1145487317177688066",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LourdesVerger",9,TRUE,FALSE,NA,NA
"Gemproject recomendado La ciencia de Datos es imprescindible para todo el desarrollo presente y futuro. Actual<U+00ED>zate. https://t.co/AT9mDSL702",FALSE,0,NA,2019-07-01 00:20:17,FALSE,NA,"1145487252321185792",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","GemTdi",0,FALSE,FALSE,NA,NA
"RT @adnauseam_: Darwinismo, academia, ciencia de datos. 

#TertuliaMaqu<U+00ED>nica https://t.co/GacbPWEd85",FALSE,0,NA,2019-07-01 00:05:25,FALSE,NA,"1145483510217678852",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidResortera",1,TRUE,FALSE,NA,NA
"Gemproject recomendado La ciencia de Datos es imprescindible para todo el desarrollo presente y futuro. Actual<U+00ED>zate. https://t.co/9KmH1B8hVi",FALSE,0,NA,2019-07-01 00:05:14,FALSE,NA,"1145483464248090632",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","GemJorama",0,FALSE,FALSE,NA,NA
"Tratamiento y ciencia de los datos en Soydata https://t.co/7tDjU1kRfb  https://t.co/JZpF5xiRQL",FALSE,1,NA,2019-06-30 23:25:11,FALSE,NA,"1145473384505139200",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","gemnetworker",0,FALSE,FALSE,NA,NA
"Nunca una pel<U+00ED>cula de ciencia ficci<U+00F3>n tan buena me hab<U+00ED>a hecho pensar en el alcance de la historia de la tecnolog<U+00ED>a<U+2026> https://t.co/OOiL6QfhBd",FALSE,0,NA,2019-06-30 22:57:03,TRUE,NA,"1145466306314944512",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","idbst",0,FALSE,FALSE,NA,NA
"RT @guzmanhennessey: Datos de la realidad, no de la ciencia, que demuestran gravedad de la crisis clim<U+00E1>tica. Llegar a 68<U+00BA>C en julio, en alg<U+2026>",FALSE,0,NA,2019-06-30 22:33:08,FALSE,NA,"1145460286897512449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piapaulette",1,TRUE,FALSE,NA,NA
"Datos de la realidad, no de la ciencia, que demuestran gravedad de la crisis clim<U+00E1>tica. Llegar a 68<U+00BA>C en julio, en<U+2026> https://t.co/U3nkOS4oym",FALSE,0,NA,2019-06-30 22:26:23,TRUE,NA,"1145458588946767878",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","guzmanhennessey",1,FALSE,FALSE,NA,NA
"Tratamiento y ciencia de los datos en Soydata https://t.co/WH472nHQyX  https://t.co/SPcAOeyxh0",FALSE,0,NA,2019-06-30 22:10:13,FALSE,NA,"1145454517045092352",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","DistribucionCen",0,FALSE,FALSE,NA,NA
"Tratamiento y ciencia de los datos en Soydata https://t.co/Ag6GFpQIA7  https://t.co/J3iKYXFfhq",FALSE,0,NA,2019-06-30 22:10:09,FALSE,NA,"1145454501123567618",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","Distribucionyma",0,FALSE,FALSE,NA,NA
"RT @UNAM_MX: La UNAM ahora cuenta con una licenciatura en Ciencia de Datos, campo de investigaci<U+00F3>n relativamente nuevo que cada vez adquier<U+2026>",FALSE,0,NA,2019-06-30 22:08:04,FALSE,NA,"1145453976365805571",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SergioRiveraR",119,TRUE,FALSE,NA,NA
"Tratamiento y ciencia de los datos en Soydata https://t.co/lpIjNhzKZ3  https://t.co/0gDxQYBsBQ",FALSE,0,NA,2019-06-30 21:55:09,FALSE,NA,"1145450725914349569",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","gemappstool",0,FALSE,FALSE,NA,NA
"RT @UNAM_MX: La UNAM ahora cuenta con una licenciatura en Ciencia de Datos, campo de investigaci<U+00F3>n relativamente nuevo que cada vez adquier<U+2026>",FALSE,0,NA,2019-06-30 21:38:15,FALSE,NA,"1145446475624787969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cortizchao",119,TRUE,FALSE,NA,NA
"Tratamiento y ciencia de los datos en Soydata https://t.co/SNuzvbsMbt  https://t.co/Wsb3Uq1gj9",FALSE,0,NA,2019-06-30 21:35:12,FALSE,NA,"1145445706590773248",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","gemactive",0,FALSE,FALSE,NA,NA
"@UNAM_MX Que es la ciencia de datos",FALSE,0,"UNAM_MX",2019-06-30 21:25:24,FALSE,"1145089021649010694","1145443239085740032","50626996","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LolitaTorices",0,FALSE,FALSE,NA,NA
"Tratamiento y ciencia de los datos en Soydata https://t.co/2j3mlzt5qR  https://t.co/hRs4FXVZAP",FALSE,1,NA,2019-06-30 21:25:10,FALSE,NA,"1145443182307680257",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","barco3129",0,FALSE,FALSE,NA,NA
"Videojuegos que detectan el aburrimiento: una empresa de origen espa<U+00F1>ol lleva la ciencia de datos a la consola https://t.co/DjPK2nFmip",FALSE,0,NA,2019-06-30 21:23:05,FALSE,NA,"1145442657344221187",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","CesarPerezS",0,FALSE,FALSE,NA,NA
"@DianaR2010 @NLezama6 Dude tu ciencia es un pastir que no dio info mas alla de lo qie se podr<U+00ED>a considerar un relat<U+2026> https://t.co/dzKTLOpxff",FALSE,1,"DianaR2010",2019-06-30 21:21:10,TRUE,"1145441444276125697","1145442173497880577","292543755","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luciojulianalc2",0,FALSE,FALSE,NA,NA
"RT @CEP_UCLM: Especial<U+00ED>zate para el desempe<U+00F1>o de la actividad profesional relacionada con la Ciencia de Datos realizando nuestro curso.
Ins<U+2026>",FALSE,0,NA,2019-06-30 21:14:20,FALSE,NA,"1145440457490665477",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maite_alonso",10,TRUE,FALSE,NA,NA
"Darwinismo, academia, ciencia de datos. 

#TertuliaMaqu<U+00ED>nica https://t.co/GacbPWEd85",FALSE,4,NA,2019-06-30 21:13:07,FALSE,NA,"1145440149578366977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adnauseam_",1,FALSE,FALSE,NA,NA
"Gemproject recomendado La ciencia de Datos es imprescindible para todo el desarrollo presente y futuro. Actual<U+00ED>zate. https://t.co/wAtDeE3Y0I",FALSE,1,NA,2019-06-30 21:05:11,FALSE,NA,"1145438153085456384",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","Gemecologic",0,FALSE,FALSE,NA,NA
"Tratamiento y ciencia de los datos en Soydata. En Espa<U+00F1>ol https://t.co/RImreOEy2k  https://t.co/8apltOPbHw",FALSE,1,NA,2019-06-30 21:05:10,FALSE,NA,"1145438150531211265",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","pgatinasycam1",0,FALSE,FALSE,NA,NA
"Tratamiento y ciencia de los datos en Soydata https://t.co/Vyfc4PbjLP  https://t.co/ieXbgLDUbF",FALSE,0,NA,2019-06-30 21:00:14,FALSE,NA,"1145436907825967104",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","Musicfulness",0,FALSE,FALSE,NA,NA
"Tratamiento y ciencia de los datos en Soydata https://t.co/ldkQ6WODYi  https://t.co/KLwl0xRB83",FALSE,0,NA,2019-06-30 20:40:08,FALSE,NA,"1145431849554108421",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","Neurs_Spain",0,FALSE,FALSE,NA,NA
"Google sabe m<U+00E1>s de ti que t<U+00FA> mismo
https://t.co/6TDDlOZijV
#CienciasCognitivas #ciencia #InteligenciaArtificial #IA<U+2026> https://t.co/g2syY56cdv",FALSE,0,NA,2019-06-30 20:30:15,TRUE,NA,"1145429363162320908",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","CCognitivas",0,FALSE,FALSE,NA,NA
"RT @esiiab: Si quieres aprender Ciencia de Datos en @esiiab @uclm_es tienes una oportunidad que no te puedes perder. Info: <U+0001F447> https://t.co/Y<U+2026>",FALSE,0,NA,2019-06-30 20:26:45,FALSE,NA,"1145428482236829696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilopezcano",4,TRUE,FALSE,NA,NA
"Tratamiento y ciencia de los datos en Soydata https://t.co/CA3tHX46q7  https://t.co/kYKhKG05bO",FALSE,0,NA,2019-06-30 20:20:14,FALSE,NA,"1145426841475452929",NA,"<a href=""http://35.180.54.10"" rel=""nofollow"">Gempro_ctrl</a>","GemTdi",0,FALSE,FALSE,NA,NA
"RT @CEP_UCLM: Especial<U+00ED>zate para el desempe<U+00F1>o de la actividad profesional relacionada con la Ciencia de Datos realizando nuestro curso.
Ins<U+2026>",FALSE,0,NA,2019-06-30 20:15:00,FALSE,NA,"1145425522362585088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","paberlo",10,TRUE,FALSE,NA,NA
"RT @lopezalexucv: Descubre tu vocaci<U+00F3>n: Licenciatura en Ciencia de Datos, un campo nuevo de estudio - Ciencia UNAM https://t.co/HZfsFwpm36",FALSE,0,NA,2019-06-30 20:14:18,FALSE,NA,"1145425348169019392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Melboniri_",2,TRUE,FALSE,NA,NA
